"Time (UTCG)","x (km)","y (km)","z (km)"
26 Jul 2022 00:55:00.000,-743.301413,-1510.626749,597.504385
26 Jul 2022 00:55:10.000,-733.760639,-1519.314487,587.162948
26 Jul 2022 00:55:20.000,-724.157205,-1527.872103,576.771043
26 Jul 2022 00:55:30.000,-714.491927,-1536.298864,566.329564
26 Jul 2022 00:55:40.000,-704.765628,-1544.594048,555.839407
26 Jul 2022 00:55:50.000,-694.979136,-1552.756942,545.301470
26 Jul 2022 00:56:00.000,-685.133286,-1560.786846,534.716655
26 Jul 2022 00:56:10.000,-675.228915,-1568.683071,524.085869
26 Jul 2022 00:56:20.000,-665.266870,-1576.444938,513.410020
26 Jul 2022 00:56:30.000,-655.247999,-1584.071781,502.690023
26 Jul 2022 00:56:40.000,-645.173157,-1591.562942,491.926797
26 Jul 2022 00:56:50.000,-635.043204,-1598.917777,481.121266
26 Jul 2022 00:57:00.000,-624.859003,-1606.135656,470.274358
26 Jul 2022 00:57:10.000,-614.621424,-1613.215958,459.387005
26 Jul 2022 00:57:20.000,-604.331339,-1620.158076,448.460146
26 Jul 2022 00:57:30.000,-593.989625,-1626.961417,437.494720
26 Jul 2022 00:57:40.000,-583.597163,-1633.625399,426.491671
26 Jul 2022 00:57:50.000,-573.154835,-1640.149451,415.451945
26 Jul 2022 00:58:00.000,-562.663530,-1646.533017,404.376489
26 Jul 2022 00:58:10.000,-552.124137,-1652.775547,393.266254
26 Jul 2022 00:58:20.000,-541.537552,-1658.876506,382.122192
26 Jul 2022 00:58:30.000,-530.904673,-1664.835366,370.945255
26 Jul 2022 00:58:40.000,-520.226402,-1670.651609,359.736401
26 Jul 2022 00:58:50.000,-509.503649,-1676.324730,348.496588
26 Jul 2022 00:59:00.000,-498.737326,-1681.854231,337.226781
26 Jul 2022 00:59:10.000,-487.928353,-1687.239627,325.927946
26 Jul 2022 00:59:20.000,-477.077655,-1692.480446,314.601056
26 Jul 2022 00:59:30.000,-466.186163,-1697.576230,303.247086
26 Jul 2022 00:59:40.000,-455.254813,-1702.526535,291.867017
26 Jul 2022 00:59:50.000,-444.284545,-1707.330932,280.461834
26 Jul 2022 01:00:00.000,-433.276301,-1711.989011,269.032525
26 Jul 2022 01:00:10.000,-422.231028,-1716.500375,257.580077
26 Jul 2022 01:00:20.000,-411.149674,-1720.864647,246.105483
26 Jul 2022 01:00:30.000,-400.033187,-1725.081460,234.609734
26 Jul 2022 01:00:40.000,-388.882515,-1729.150466,223.093821
26 Jul 2022 01:00:50.000,-377.698608,-1733.071327,211.558734
26 Jul 2022 01:01:00.000,-366.482416,-1736.843717,200.005463
26 Jul 2022 01:01:10.000,-355.234887,-1740.467321,188.434998
26 Jul 2022 01:01:20.000,-343.956975,-1743.941834,176.848329
26 Jul 2022 01:01:30.000,-332.649633,-1747.266958,165.246445
26 Jul 2022 01:01:40.000,-321.313816,-1750.442406,153.630337
26 Jul 2022 01:01:50.000,-309.950486,-1753.467901,142.001000
26 Jul 2022 01:02:00.000,-298.560606,-1756.343173,130.359430
26 Jul 2022 01:02:10.000,-287.145144,-1759.067968,118.706625
26 Jul 2022 01:02:20.000,-275.705071,-1761.642039,107.043588
26 Jul 2022 01:02:30.000,-264.241361,-1764.065156,95.371325
26 Jul 2022 01:02:40.000,-252.754995,-1766.337100,83.690843
26 Jul 2022 01:02:50.000,-241.246952,-1768.457669,72.003154
26 Jul 2022 01:03:00.000,-229.718215,-1770.426674,60.309270
26 Jul 2022 01:03:10.000,-218.169768,-1772.243941,48.610205
26 Jul 2022 01:03:20.000,-206.602599,-1773.909311,36.906975
26 Jul 2022 01:03:30.000,-195.017694,-1775.422637,25.200594
26 Jul 2022 01:03:40.000,-183.416042,-1776.783789,13.492078
26 Jul 2022 01:03:50.000,-171.798634,-1777.992649,1.782443
26 Jul 2022 01:04:00.000,-160.166463,-1779.049112,-9.927298
26 Jul 2022 01:04:10.000,-148.520522,-1779.953088,-21.636129
26 Jul 2022 01:04:20.000,-136.861811,-1780.704499,-33.343038
26 Jul 2022 01:04:30.000,-125.191327,-1781.303283,-45.047010
26 Jul 2022 01:04:40.000,-113.510074,-1781.749391,-56.747035
26 Jul 2022 01:04:50.000,-101.819055,-1782.042788,-68.442101
26 Jul 2022 01:05:00.000,-90.119275,-1782.183456,-80.131199
26 Jul 2022 01:05:10.000,-78.411740,-1782.171390,-91.813320
26 Jul 2022 01:05:20.000,-66.697456,-1782.006601,-103.487459
26 Jul 2022 01:05:30.000,-54.977429,-1781.689114,-115.152612
26 Jul 2022 01:05:40.000,-43.252663,-1781.218967,-126.807777
26 Jul 2022 01:05:50.000,-31.524161,-1780.596211,-138.451955
26 Jul 2022 01:06:00.000,-19.792925,-1779.820912,-150.084147
26 Jul 2022 01:06:10.000,-8.059958,-1778.893145,-161.703361
26 Jul 2022 01:06:20.000,3.673743,-1777.813000,-173.308601
26 Jul 2022 01:06:30.000,15.407177,-1776.580575,-184.898876
26 Jul 2022 01:06:40.000,27.139347,-1775.195981,-196.473196
26 Jul 2022 01:06:50.000,38.869253,-1773.659341,-208.030573
26 Jul 2022 01:07:00.000,50.595897,-1771.970788,-219.570017
26 Jul 2022 01:07:10.000,62.318280,-1770.130470,-231.090542
26 Jul 2022 01:07:20.000,74.035405,-1768.138543,-242.591161
26 Jul 2022 01:07:30.000,85.746272,-1765.995179,-254.070890
26 Jul 2022 01:07:40.000,97.449883,-1763.700561,-265.528743
26 Jul 2022 01:07:50.000,109.145240,-1761.254885,-276.963737
26 Jul 2022 01:08:00.000,120.831346,-1758.658360,-288.374889
26 Jul 2022 01:08:10.000,132.507203,-1755.911208,-299.761219
26 Jul 2022 01:08:20.000,144.171818,-1753.013665,-311.121746
26 Jul 2022 01:08:30.000,155.824193,-1749.965979,-322.455493
26 Jul 2022 01:08:40.000,167.463336,-1746.768411,-333.761484
26 Jul 2022 01:08:50.000,179.088252,-1743.421237,-345.038745
26 Jul 2022 01:09:00.000,190.697950,-1739.924746,-356.286304
26 Jul 2022 01:09:10.000,202.291438,-1736.279238,-367.503194
26 Jul 2022 01:09:20.000,213.867727,-1732.485029,-378.688450
26 Jul 2022 01:09:30.000,225.425829,-1728.542448,-389.841111
26 Jul 2022 01:09:40.000,236.964757,-1724.451837,-400.960219
26 Jul 2022 01:09:50.000,248.483527,-1720.213549,-412.044821
26 Jul 2022 01:10:00.000,259.981158,-1715.827951,-423.093966
26 Jul 2022 01:10:10.000,271.456672,-1711.295422,-434.106710
26 Jul 2022 01:10:20.000,282.909093,-1706.616350,-445.082110
26 Jul 2022 01:10:30.000,294.337448,-1701.791136,-456.019226
26 Jul 2022 01:10:40.000,305.740766,-1696.820192,-466.917122
26 Jul 2022 01:10:50.000,317.118079,-1691.703939,-477.774863
26 Jul 2022 01:11:00.000,328.468421,-1686.442810,-488.591517
26 Jul 2022 01:11:10.000,339.790827,-1681.037250,-499.366154
26 Jul 2022 01:11:20.000,351.084333,-1675.487715,-510.097847
26 Jul 2022 01:11:30.000,362.347977,-1669.794674,-520.785668
26 Jul 2022 01:11:40.000,373.580798,-1663.958608,-531.428696
26 Jul 2022 01:11:50.000,384.781837,-1657.980012,-542.026010
26 Jul 2022 01:12:00.000,395.950136,-1651.859397,-552.576694
26 Jul 2022 01:12:10.000,407.084741,-1645.597286,-563.079837
26 Jul 2022 01:12:20.000,418.184697,-1639.194216,-573.534532
26 Jul 2022 01:12:30.000,429.249057,-1632.650737,-583.939877
26 Jul 2022 01:12:40.000,440.276876,-1625.967413,-594.294977
26 Jul 2022 01:12:50.000,451.267210,-1619.144821,-604.598941
26 Jul 2022 01:13:00.000,462.219123,-1612.183549,-614.850885
26 Jul 2022 01:13:10.000,473.131682,-1605.084195,-625.049928
26 Jul 2022 01:13:20.000,484.003955,-1597.847371,-635.195195
26 Jul 2022 01:13:30.000,494.835018,-1590.473696,-645.285817
26 Jul 2022 01:13:40.000,505.623946,-1582.963804,-655.320928
26 Jul 2022 01:13:50.000,516.369820,-1575.318337,-665.299665
26 Jul 2022 01:14:00.000,527.071724,-1567.537949,-675.221171
26 Jul 2022 01:14:10.000,537.728743,-1559.623306,-685.084593
26 Jul 2022 01:14:20.000,548.339966,-1551.575086,-694.889081
26 Jul 2022 01:14:30.000,558.904487,-1543.393978,-704.633791
26 Jul 2022 01:14:40.000,569.421403,-1535.080686,-714.317884
26 Jul 2022 01:14:50.000,579.889814,-1526.635922,-723.940525
26 Jul 2022 01:15:00.000,590.308826,-1518.060413,-733.500888
26 Jul 2022 01:15:10.000,600.677549,-1509.354898,-742.998148
26 Jul 2022 01:15:20.000,610.995099,-1500.520124,-752.431490
26 Jul 2022 01:15:30.000,621.260596,-1491.556853,-761.800103
26 Jul 2022 01:15:40.000,631.473167,-1482.465855,-771.103181
26 Jul 2022 01:15:50.000,641.631942,-1473.247912,-780.339925
26 Jul 2022 01:16:00.000,651.736058,-1463.903815,-789.509542
26 Jul 2022 01:16:10.000,661.784655,-1454.434368,-798.611243
26 Jul 2022 01:16:20.000,671.776879,-1444.840382,-807.644248
26 Jul 2022 01:16:30.000,681.711882,-1435.122679,-816.607780
26 Jul 2022 01:16:40.000,691.588817,-1425.282094,-825.501069
26 Jul 2022 01:16:50.000,701.406844,-1415.319469,-834.323350
26 Jul 2022 01:17:00.000,711.165128,-1405.235657,-843.073867
26 Jul 2022 01:17:10.000,720.862835,-1395.031521,-851.751868
26 Jul 2022 01:17:20.000,730.499140,-1384.707935,-860.356608
26 Jul 2022 01:17:30.000,740.073219,-1374.265780,-868.887350
26 Jul 2022 01:17:40.000,749.584255,-1363.705951,-877.343360
26 Jul 2022 01:17:50.000,759.031434,-1353.029350,-885.723913
26 Jul 2022 01:18:00.000,768.413948,-1342.236888,-894.028289
26 Jul 2022 01:18:10.000,777.730994,-1331.329489,-902.255774
26 Jul 2022 01:18:20.000,786.981774,-1320.308084,-910.405660
26 Jul 2022 01:18:30.000,796.165495,-1309.173617,-918.477246
26 Jul 2022 01:18:40.000,805.281370,-1297.927040,-926.469834
26 Jul 2022 01:18:50.000,814.328620,-1286.569318,-934.382736
26 Jul 2022 01:19:00.000,823.306470,-1275.101425,-942.215268
26 Jul 2022 01:19:10.000,832.214153,-1263.524344,-949.966753
26 Jul 2022 01:19:20.000,841.050907,-1251.839070,-957.636522
26 Jul 2022 01:19:30.000,849.815980,-1240.046608,-965.223912
26 Jul 2022 01:19:40.000,858.508625,-1228.147969,-972.728267
26 Jul 2022 01:19:50.000,867.128102,-1216.144177,-980.148941
26 Jul 2022 01:20:00.000,875.673678,-1204.036263,-987.485293
26 Jul 2022 01:20:10.000,884.144627,-1191.825267,-994.736689
26 Jul 2022 01:20:20.000,892.540230,-1179.512236,-1001.902505
26 Jul 2022 01:20:30.000,900.859772,-1167.098229,-1008.982122
26 Jul 2022 01:20:40.000,909.102547,-1154.584311,-1015.974930
26 Jul 2022 01:20:50.000,917.267853,-1141.971556,-1022.880328
26 Jul 2022 01:21:00.000,925.354997,-1129.261046,-1029.697720
26 Jul 2022 01:21:10.000,933.363289,-1116.453873,-1036.426520
26 Jul 2022 01:21:20.000,941.292049,-1103.551138,-1043.066149
26 Jul 2022 01:21:30.000,949.140601,-1090.553947,-1049.616037
26 Jul 2022 01:21:40.000,956.908278,-1077.463417,-1056.075621
26 Jul 2022 01:21:50.000,964.594417,-1064.280671,-1062.444346
26 Jul 2022 01:22:00.000,972.198366,-1051.006842,-1068.721665
26 Jul 2022 01:22:10.000,979.719476,-1037.643066,-1074.907040
26 Jul 2022 01:22:20.000,987.157108,-1024.190492,-1080.999936
26 Jul 2022 01:22:30.000,994.510628,-1010.650272,-1086.999831
26 Jul 2022 01:22:40.000,1001.779410,-997.023570,-1092.906208
26 Jul 2022 01:22:50.000,1008.962834,-983.311553,-1098.718555
26 Jul 2022 01:23:00.000,1016.060289,-969.515402,-1104.436373
26 Jul 2022 01:23:10.000,1023.071170,-955.636302,-1110.059170
26 Jul 2022 01:23:20.000,1029.994882,-941.675447,-1115.586461
26 Jul 2022 01:23:30.000,1036.830835,-927.634040,-1121.017772
26 Jul 2022 01:23:40.000,1043.578451,-913.513291,-1126.352641
26 Jul 2022 01:23:50.000,1050.237158,-899.314414,-1131.590613
26 Jul 2022 01:24:00.000,1056.806393,-885.038631,-1136.731244
26 Jul 2022 01:24:10.000,1063.285603,-870.687168,-1141.774100
26 Jul 2022 01:24:20.000,1069.674241,-856.261255,-1146.718756
26 Jul 2022 01:24:30.000,1075.971767,-841.762126,-1151.564795
26 Jul 2022 01:24:40.000,1082.177650,-827.191018,-1156.311807
26 Jul 2022 01:24:50.000,1088.291365,-812.549174,-1160.959391
26 Jul 2022 01:25:00.000,1094.312392,-797.837841,-1165.507148
26 Jul 2022 01:25:10.000,1100.240218,-783.058274,-1169.954688
26 Jul 2022 01:25:20.000,1106.074338,-768.211733,-1174.301626
26 Jul 2022 01:25:30.000,1111.814252,-753.299486,-1178.547585
26 Jul 2022 01:25:40.000,1117.459469,-738.322814,-1182.692194
26 Jul 2022 01:25:50.000,1123.009508,-723.283001,-1186.735089
26 Jul 2022 01:26:00.000,1128.463898,-708.181346,-1190.675917
26 Jul 2022 01:26:10.000,1133.822175,-693.019151,-1194.514338
26 Jul 2022 01:26:20.000,1139.083892,-677.797727,-1198.250018
26 Jul 2022 01:26:30.000,1144.248609,-662.518390,-1201.882641
26 Jul 2022 01:26:40.000,1149.315898,-647.182460,-1205.411898
26 Jul 2022 01:26:50.000,1154.285344,-631.791255,-1208.837494
26 Jul 2022 01:27:00.000,1159.156537,-616.346098,-1212.159145
26 Jul 2022 01:27:10.000,1163.929078,-600.848308,-1215.376577
26 Jul 2022 01:27:20.000,1168.602573,-585.299205,-1218.489524
26 Jul 2022 01:27:30.000,1173.176632,-569.700109,-1221.497728
26 Jul 2022 01:27:40.000,1177.650872,-554.052338,-1224.400939
26 Jul 2022 01:27:50.000,1182.024909,-538.357216,-1227.198910
26 Jul 2022 01:28:00.000,1186.298366,-522.616067,-1229.891402
26 Jul 2022 01:28:10.000,1190.470868,-506.830224,-1232.478183
26 Jul 2022 01:28:20.000,1194.542045,-491.001025,-1234.959026
26 Jul 2022 01:28:30.000,1198.511532,-475.129815,-1237.333712
26 Jul 2022 01:28:40.000,1202.378973,-459.217950,-1239.602031
26 Jul 2022 01:28:50.000,1206.144021,-443.266790,-1241.763781
26 Jul 2022 01:29:00.000,1209.806338,-427.277707,-1243.818772
26 Jul 2022 01:29:10.000,1213.365600,-411.252076,-1245.766823
26 Jul 2022 01:29:20.000,1216.821494,-395.191277,-1247.607766
26 Jul 2022 01:29:30.000,1220.173719,-379.096695,-1249.341442
26 Jul 2022 01:29:40.000,1223.421989,-362.969717,-1250.967706
26 Jul 2022 01:29:50.000,1226.566027,-346.811730,-1252.486420
26 Jul 2022 01:30:00.000,1229.605570,-330.624123,-1253.897458
26 Jul 2022 01:30:10.000,1232.540362,-314.408285,-1255.200703
26 Jul 2022 01:30:20.000,1235.370162,-298.165606,-1256.396049
26 Jul 2022 01:30:30.000,1238.094732,-281.897477,-1257.483396
26 Jul 2022 01:30:40.000,1240.713847,-265.605289,-1258.462656
26 Jul 2022 01:30:50.000,1243.227287,-249.290438,-1259.333749
26 Jul 2022 01:31:00.000,1245.634844,-232.954318,-1260.096605
26 Jul 2022 01:31:10.000,1247.936314,-216.598329,-1260.751166
26 Jul 2022 01:31:20.000,1250.131504,-200.223869,-1261.297380
26 Jul 2022 01:31:30.000,1252.220230,-183.832342,-1261.735209
26 Jul 2022 01:31:40.000,1254.202317,-167.425150,-1262.064622
26 Jul 2022 01:31:50.000,1256.077598,-151.003697,-1262.285601
26 Jul 2022 01:32:00.000,1257.845917,-134.569388,-1262.398135
26 Jul 2022 01:32:10.000,1259.507124,-118.123627,-1262.402222
26 Jul 2022 01:32:20.000,1261.061083,-101.667819,-1262.297868
26 Jul 2022 01:32:30.000,1262.507663,-85.203369,-1262.085087
26 Jul 2022 01:32:40.000,1263.846743,-68.731682,-1261.763902
26 Jul 2022 01:32:50.000,1265.078212,-52.254166,-1261.334341
26 Jul 2022 01:33:00.000,1266.201969,-35.772227,-1260.796442
26 Jul 2022 01:33:10.000,1267.217918,-19.287273,-1260.150250
26 Jul 2022 01:33:20.000,1268.125978,-2.800715,-1259.395817
26 Jul 2022 01:33:30.000,1268.926075,13.686038,-1258.533207
26 Jul 2022 01:33:40.000,1269.618143,30.171574,-1257.562491
26 Jul 2022 01:33:50.000,1270.202129,46.654483,-1256.483750
26 Jul 2022 01:34:00.000,1270.677987,63.133356,-1255.297077
26 Jul 2022 01:34:10.000,1271.045682,79.606782,-1254.002572
26 Jul 2022 01:34:20.000,1271.305188,96.073356,-1252.600347
26 Jul 2022 01:34:30.000,1271.456486,112.531671,-1251.090521
26 Jul 2022 01:34:40.000,1271.499567,128.980324,-1249.473226
26 Jul 2022 01:34:50.000,1271.434429,145.417912,-1247.748599
26 Jul 2022 01:35:00.000,1271.261077,161.843034,-1245.916787
26 Jul 2022 01:35:10.000,1270.979527,178.254290,-1243.977947
26 Jul 2022 01:35:20.000,1270.589800,194.650278,-1241.932243
26 Jul 2022 01:35:30.000,1270.091927,211.029599,-1239.779848
26 Jul 2022 01:35:40.000,1269.485947,227.390852,-1237.520946
26 Jul 2022 01:35:50.000,1268.771911,243.732635,-1235.155728
26 Jul 2022 01:36:00.000,1267.949878,260.053549,-1232.684398
26 Jul 2022 01:36:10.000,1267.019916,276.352195,-1230.107169
26 Jul 2022 01:36:20.000,1265.982105,292.627175,-1227.424264
26 Jul 2022 01:36:30.000,1264.836536,308.877095,-1224.635916
26 Jul 2022 01:36:40.000,1263.583308,325.100564,-1221.742368
26 Jul 2022 01:36:50.000,1262.222531,341.296193,-1218.743874
26 Jul 2022 01:37:00.000,1260.754323,357.462599,-1215.640696
26 Jul 2022 01:37:10.000,1259.178813,373.598403,-1212.433103
26 Jul 2022 01:37:20.000,1257.496137,389.702228,-1209.121375
26 Jul 2022 01:37:30.000,1255.706439,405.772702,-1205.705798
26 Jul 2022 01:37:40.000,1253.809873,421.808455,-1202.186667
26 Jul 2022 01:37:50.000,1251.806601,437.808119,-1198.564282
26 Jul 2022 01:38:00.000,1249.696791,453.770331,-1194.838956
26 Jul 2022 01:38:10.000,1247.480625,469.693726,-1191.011005
26 Jul 2022 01:38:20.000,1245.158290,485.576943,-1187.080757
26 Jul 2022 01:38:30.000,1242.729984,501.418623,-1183.048548
26 Jul 2022 01:38:40.000,1240.195916,517.217412,-1178.914724
26 Jul 2022 01:38:50.000,1237.556303,532.971955,-1174.679639
26 Jul 2022 01:39:00.000,1234.811373,548.680904,-1170.343657
26 Jul 2022 01:39:10.000,1231.961363,564.342915,-1165.907153
26 Jul 2022 01:39:20.000,1229.006519,579.956648,-1161.370508
26 Jul 2022 01:39:30.000,1225.947096,595.520769,-1156.734115
26 Jul 2022 01:39:40.000,1222.783358,611.033949,-1151.998374
26 Jul 2022 01:39:50.000,1219.515576,626.494864,-1147.163693
26 Jul 2022 01:40:00.000,1216.144031,641.902195,-1142.230490
26 Jul 2022 01:40:10.000,1212.669010,657.254627,-1137.199188
26 Jul 2022 01:40:20.000,1209.090810,672.550852,-1132.070223
26 Jul 2022 01:40:30.000,1205.409736,687.789564,-1126.844033
26 Jul 2022 01:40:40.000,1201.626099,702.969464,-1121.521069
26 Jul 2022 01:40:50.000,1197.740221,718.089256,-1116.101788
26 Jul 2022 01:41:00.000,1193.752432,733.147649,-1110.586655
26 Jul 2022 01:41:10.000,1189.663072,748.143358,-1104.976145
26 Jul 2022 01:41:20.000,1185.472487,763.075101,-1099.270741
26 Jul 2022 01:41:30.000,1181.181033,777.941604,-1093.470933
26 Jul 2022 01:41:40.000,1176.789075,792.741597,-1087.577222
26 Jul 2022 01:41:50.000,1172.296986,807.473815,-1081.590116
26 Jul 2022 01:42:00.000,1167.705146,822.137001,-1075.510132
26 Jul 2022 01:42:10.000,1163.013946,836.729901,-1069.337794
26 Jul 2022 01:42:20.000,1158.223782,851.251269,-1063.073637
26 Jul 2022 01:42:30.000,1153.335061,865.699863,-1056.718201
26 Jul 2022 01:42:40.000,1148.348197,880.074449,-1050.272036
26 Jul 2022 01:42:50.000,1143.263614,894.373797,-1043.735700
26 Jul 2022 01:43:00.000,1138.081743,908.596684,-1037.109757
26 Jul 2022 01:43:10.000,1132.803026,922.741894,-1030.394781
26 Jul 2022 01:43:20.000,1127.427914,936.808217,-1023.591351
26 Jul 2022 01:43:30.000,1121.956866,950.794451,-1016.700054
26 Jul 2022 01:43:40.000,1116.390353,964.699400,-1009.721484
26 Jul 2022 01:43:50.000,1110.728851,978.521877,-1002.656240
26 Jul 2022 01:44:00.000,1104.972849,992.260701,-995.504931
26 Jul 2022 01:44:10.000,1099.122842,1005.914699,-988.268168
26 Jul 2022 01:44:20.000,1093.179334,1019.482707,-980.946573
26 Jul 2022 01:44:30.000,1087.142838,1032.963566,-973.540772
26 Jul 2022 01:44:40.000,1081.013873,1046.356126,-966.051400
26 Jul 2022 01:44:50.000,1074.792967,1059.659246,-958.479099
26 Jul 2022 01:45:00.000,1068.480654,1072.871789,-950.824518
26 Jul 2022 01:45:10.000,1062.077476,1085.992631,-943.088314
26 Jul 2022 01:45:20.000,1055.583984,1099.020654,-935.271154
26 Jul 2022 01:45:30.000,1049.000732,1111.954747,-927.373711
26 Jul 2022 01:45:40.000,1042.328284,1124.793810,-919.396665
26 Jul 2022 01:45:50.000,1035.567208,1137.536753,-911.340705
26 Jul 2022 01:46:00.000,1028.718082,1150.182493,-903.206527
26 Jul 2022 01:46:10.000,1021.781486,1162.729956,-894.994833
26 Jul 2022 01:46:20.000,1014.758010,1175.178078,-886.706331
26 Jul 2022 01:46:30.000,1007.648247,1187.525803,-878.341735
26 Jul 2022 01:46:40.000,1000.452799,1199.772082,-869.901764
26 Jul 2022 01:46:50.000,993.172273,1211.915875,-861.387144
26 Jul 2022 01:47:00.000,985.807284,1223.956149,-852.798605
26 Jul 2022 01:47:10.000,978.358453,1235.891876,-844.136884
26 Jul 2022 01:47:20.000,970.826409,1247.722040,-835.402723
26 Jul 2022 01:47:30.000,963.211790,1259.445627,-826.596871
26 Jul 2022 01:47:40.000,955.515240,1271.061635,-817.720084
26 Jul 2022 01:47:50.000,947.737415,1282.569070,-808.773123
26 Jul 2022 01:48:00.000,939.878976,1293.966945,-799.756758
26 Jul 2022 01:48:10.000,931.940592,1305.254287,-790.671763
26 Jul 2022 01:48:20.000,923.922943,1316.430128,-781.518919
26 Jul 2022 01:48:30.000,915.826713,1327.493517,-772.299014
26 Jul 2022 01:48:40.000,907.652595,1338.443509,-763.012841
26 Jul 2022 01:48:50.000,899.401286,1349.279174,-753.661197
26 Jul 2022 01:49:00.000,891.073491,1359.999590,-744.244884
26 Jul 2022 01:49:10.000,882.669920,1370.603845,-734.764711
26 Jul 2022 01:49:20.000,874.191286,1381.091041,-725.221487
26 Jul 2022 01:49:30.000,865.638311,1391.460284,-715.616030
26 Jul 2022 01:49:40.000,857.011720,1401.710694,-705.949161
26 Jul 2022 01:49:50.000,848.312243,1411.841395,-696.221704
26 Jul 2022 01:50:00.000,839.540619,1421.851525,-686.434491
26 Jul 2022 01:50:10.000,830.697591,1431.740227,-676.588358
26 Jul 2022 01:50:20.000,821.783909,1441.506655,-666.684148
26 Jul 2022 01:50:30.000,812.800331,1451.149972,-656.722708
26 Jul 2022 01:50:40.000,803.747621,1460.669354,-646.704892
26 Jul 2022 01:50:50.000,794.626551,1470.063986,-636.631560
26 Jul 2022 01:51:00.000,785.437897,1479.333064,-626.503576
26 Jul 2022 01:51:10.000,776.182445,1488.475798,-616.321810
26 Jul 2022 01:51:20.000,766.860983,1497.491408,-606.087137
26 Jul 2022 01:51:30.000,757.474308,1506.379127,-595.800435
26 Jul 2022 01:51:40.000,748.023219,1515.138201,-585.462588
26 Jul 2022 01:51:50.000,738.508521,1523.767887,-575.074482
26 Jul 2022 01:52:00.000,728.931022,1532.267451,-564.637008
26 Jul 2022 01:52:10.000,719.291534,1540.636174,-554.151060
26 Jul 2022 01:52:20.000,709.590876,1548.873343,-543.617538
26 Jul 2022 01:52:30.000,699.829867,1556.978258,-533.037342
26 Jul 2022 01:52:40.000,690.009333,1564.950229,-522.411379
26 Jul 2022 01:52:50.000,680.130105,1572.788575,-511.740561
26 Jul 2022 01:53:00.000,670.193017,1580.492626,-501.025801
26 Jul 2022 01:53:10.000,660.198911,1588.061723,-490.268020
26 Jul 2022 01:53:20.000,650.148633,1595.495216,-479.468141
26 Jul 2022 01:53:30.000,640.043035,1602.792470,-468.627091
26 Jul 2022 01:53:40.000,629.882975,1609.952859,-457.745804
26 Jul 2022 01:53:50.000,619.669315,1616.975770,-446.825215
26 Jul 2022 01:54:00.000,609.402925,1623.860604,-435.866263
26 Jul 2022 01:54:10.000,599.084678,1630.606773,-424.869891
26 Jul 2022 01:54:20.000,588.715451,1637.213701,-413.837045
26 Jul 2022 01:54:30.000,578.296127,1643.680828,-402.768672
26 Jul 2022 01:54:40.000,567.827593,1650.007603,-391.665724
26 Jul 2022 01:54:50.000,557.310737,1656.193488,-380.529154
26 Jul 2022 01:55:00.000,546.746455,1662.237958,-369.359917
26 Jul 2022 01:55:10.000,536.135641,1668.140499,-358.158970
26 Jul 2022 01:55:20.000,525.479198,1673.900608,-346.927275
26 Jul 2022 01:55:30.000,514.778030,1679.517794,-335.665794
26 Jul 2022 01:55:40.000,504.033044,1684.991578,-324.375492
26 Jul 2022 01:55:50.000,493.245153,1690.321489,-313.057336
26 Jul 2022 01:56:00.000,482.415273,1695.507073,-301.712298
26 Jul 2022 01:56:10.000,471.544323,1700.547884,-290.341349
26 Jul 2022 01:56:20.000,460.633229,1705.443490,-278.945466
26 Jul 2022 01:56:30.000,449.682919,1710.193471,-267.525627
26 Jul 2022 01:56:40.000,438.694325,1714.797420,-256.082812
26 Jul 2022 01:56:50.000,427.668383,1719.254942,-244.618003
26 Jul 2022 01:57:00.000,416.606033,1723.565659,-233.132186
26 Jul 2022 01:57:10.000,405.508218,1727.729201,-221.626347
26 Jul 2022 01:57:20.000,394.375883,1731.745214,-210.101473
26 Jul 2022 01:57:30.000,383.209977,1735.613357,-198.558554
26 Jul 2022 01:57:40.000,372.011450,1739.333302,-186.998580
26 Jul 2022 01:57:50.000,360.781256,1742.904732,-175.422545
26 Jul 2022 01:58:00.000,349.520349,1746.327344,-163.831440
26 Jul 2022 01:58:10.000,338.229688,1749.600846,-152.226261
26 Jul 2022 01:58:20.000,326.910233,1752.724959,-140.608005
26 Jul 2022 01:58:30.000,315.562946,1755.699418,-128.977668
26 Jul 2022 01:58:40.000,304.188792,1758.523969,-117.336251
26 Jul 2022 01:58:50.000,292.788737,1761.198371,-105.684752
26 Jul 2022 01:59:00.000,281.363752,1763.722396,-94.024175
26 Jul 2022 01:59:10.000,269.914807,1766.095830,-82.355520
26 Jul 2022 01:59:20.000,258.442877,1768.318471,-70.679791
26 Jul 2022 01:59:30.000,246.948935,1770.390130,-58.997993
26 Jul 2022 01:59:40.000,235.433960,1772.310633,-47.311128
26 Jul 2022 01:59:50.000,223.898928,1774.079817,-35.620200
26 Jul 2022 02:00:00.000,212.344821,1775.697532,-23.926215
26 Jul 2022 02:00:10.000,200.772617,1777.163640,-12.230175
26 Jul 2022 02:00:20.000,189.183299,1778.478015,-0.533086
26 Jul 2022 02:00:30.000,177.577852,1779.640545,11.164048
26 Jul 2022 02:00:40.000,165.957258,1780.651128,22.860221
26 Jul 2022 02:00:50.000,154.322507,1781.509673,34.554425
26 Jul 2022 02:01:00.000,142.674584,1782.216106,46.245654
26 Jul 2022 02:01:10.000,131.014480,1782.770363,57.932899
26 Jul 2022 02:01:20.000,119.343186,1783.172394,69.615149
